,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
3530,2023,SE,FT,Data Architect,160000,USD,160000,US,100,US,M
3531,2023,SE,FT,Data Analyst,52000,EUR,56143,ES,100,ES,M
3532,2023,SE,FT,Data Analyst,48000,EUR,51824,ES,100,ES,M
3533,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,L
3534,2023,EN,FT,Data Analyst,50000,USD,50000,KW,50,US,L
3535,2023,SE,FT,Big Data Architect,124999,GBP,153799,GB,100,GB,L
3536,2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M
3537,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
3538,2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M
3539,2023,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M
3540,2023,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M
3541,2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
3542,2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,M
3543,2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,M
3544,2023,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M
3545,2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
3546,2023,SE,FT,Data Engineer,213580,USD,213580,US,100,US,M
3547,2023,SE,FT,Data Engineer,163625,USD,163625,US,100,US,M
3548,2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000,US,100,US,M
3549,2023,SE,FT,Data Engineer,95000,EUR,102569,IE,100,IE,M
3550,2023,MI,FT,Product Data Analyst,1350000,INR,16417,IN,100,IN,L
3551,2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M
3552,2023,SE,FT,Data Science Manager,231250,USD,231250,US,100,US,M
3553,2023,SE,FT,Data Science Manager,138750,USD,138750,US,100,US,M
3554,2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,M
3555,2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,0,US,M
3556,2023,MI,FT,Data Analyst,90000,GBP,110736,GB,0,GB,M
3557,2023,MI,FT,Data Analyst,70000,GBP,86128,GB,0,GB,M
3558,2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,M
3559,2023,SE,FT,Data Science Lead,225900,USD,225900,US,0,US,M
3560,2023,SE,FT,Data Science Lead,156400,USD,156400,US,0,US,M
3561,2023,SE,FT,Data Analyst,385000,USD,385000,US,0,US,M
3562,2023,SE,FT,Data Engineer,241871,USD,241871,US,0,US,M
3563,2023,SE,FT,Data Engineer,133832,USD,133832,US,0,US,M
3564,2023,MI,FT,Machine Learning Engineer,36000,USD,36000,MX,100,MX,S
3565,2023,MI,FT,Machine Learning Engineer,100000,GBP,123040,GB,0,GB,M
3566,2023,MI,FT,Machine Learning Engineer,80000,GBP,98432,GB,0,GB,M
3567,2023,SE,FT,Data Scientist,216100,USD,216100,US,0,US,M
3568,2023,SE,FT,Data Scientist,140800,USD,140800,US,0,US,M
3569,2023,MI,FT,Machine Learning Engineer,120000,GBP,147648,GB,0,GB,M
3570,2023,SE,FT,Computer Vision Software Engineer,50000,EUR,53984,NL,100,CA,L
3571,2023,EN,FT,Data Scientist,110000,USD,110000,US,50,US,S
3572,2023,MI,FT,Data Engineer,52000,GBP,63980,GB,100,GB,M
3573,2023,EX,FT,Data Engineer,284000,USD,284000,US,100,US,M
3574,2023,EX,FT,Data Engineer,236000,USD,236000,US,100,US,M
3575,2023,SE,FT,Research Scientist,248100,USD,248100,CA,0,CA,M
3576,2023,SE,FT,Research Scientist,145900,USD,145900,CA,0,CA,M
3577,2023,SE,FT,Research Engineer,155850,USD,155850,US,0,US,M
3578,2023,SE,FT,Research Engineer,102544,USD,102544,US,0,US,M
3579,2023,MI,FT,Data Scientist,151410,USD,151410,US,100,US,M
3580,2023,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M
3581,2023,MI,FT,Data Engineer,55000,EUR,59382,ES,100,ES,M
3582,2023,SE,FT,Director of Data Science,170000,CAD,125948,CA,50,CA,M
3583,2023,SE,FT,Azure Data Engineer,100000,USD,100000,NL,50,NL,L
3584,2023,SE,FT,Data Scientist,185000,USD,185000,GB,0,GB,M
3585,2023,SE,FT,Data Scientist,120250,USD,120250,GB,0,GB,M
3586,2023,EN,FT,Data Engineer,25000,EUR,26992,DE,100,DE,L
3587,2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M
3588,2023,MI,FT,Research Scientist,85000,USD,85000,US,0,US,M
3589,2023,MI,FT,Research Scientist,70000,USD,70000,US,0,US,M
3590,2023,SE,FT,BI Developer,100000,USD,100000,US,100,US,M
3591,2023,EX,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M
3592,2023,EX,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M
3593,2023,SE,FT,ML Engineer,220000,USD,220000,US,0,US,M
3594,2023,SE,FT,Data Analytics Manager,204500,USD,204500,US,0,US,M
3595,2023,SE,FT,Data Analytics Manager,138900,USD,138900,US,0,US,M
3596,2022,MI,FT,Research Scientist,23000,USD,23000,IN,100,IN,L
3597,2023,MI,FT,Machine Learning Engineer,110000,USD,110000,US,100,US,L
3598,2023,SE,FT,Data Engineer,182750,USD,182750,US,100,US,M
3599,2023,SE,FT,Data Engineer,137500,USD,137500,US,0,US,M
3600,2023,EX,FT,Head of Data Science,314100,USD,314100,US,0,US,M
3601,2023,EX,FT,Head of Data Science,195800,USD,195800,US,0,US,M
3602,2023,SE,FT,Applied Scientist,205000,USD,205000,US,0,US,M
3603,2023,SE,FT,Applied Scientist,180000,USD,180000,US,0,US,M
3604,2023,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M
3605,2023,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M
3606,2023,EN,FT,BI Developer,160000,USD,160000,US,0,US,M
3607,2023,EN,FT,BI Developer,100000,USD,100000,US,0,US,M
3608,2023,SE,FT,Data Manager,199000,USD,199000,US,0,US,M
3609,2023,SE,FT,Data Manager,112000,USD,112000,US,0,US,M
3610,2023,EN,FT,Big Data Engineer,130000,USD,130000,SE,100,SE,S
3611,2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
3612,2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
3613,2023,SE,FT,Data Scientist,183000,USD,183000,US,0,US,M
3614,2023,SE,FT,Applied Scientist,350000,USD,350000,US,0,US,L
3615,2023,SE,FT,Applied Scientist,262500,USD,262500,US,0,US,L
3616,2023,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M
3617,2023,SE,FT,Data Scientist,158677,USD,158677,US,100,US,M
3618,2023,MI,FT,Data Analyst,103200,USD,103200,US,0,US,M
3619,2023,MI,FT,Data Analyst,61200,USD,61200,US,0,US,M
3620,2022,MI,FT,Data Scientist,155000,USD,155000,US,100,US,L
3621,2021,EN,FT,Marketing Data Engineer,90000,SGD,66970,SG,50,SG,L
3622,2023,SE,FT,Data Scientist,59000,EUR,63701,CY,50,EE,L
3623,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M
3624,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M
3625,2023,SE,FT,Data Analyst,87000,USD,87000,US,100,US,M
3626,2023,SE,FT,Data Analyst,108000,USD,108000,US,100,US,M
3627,2023,SE,FT,Data Engineer,107250,USD,107250,US,100,US,M
3628,2023,SE,FT,Data Engineer,119000,USD,119000,US,0,US,M
3629,2023,SE,FT,Data Scientist,285800,USD,285800,US,100,US,M
3630,2023,SE,FT,Data Scientist,154600,USD,154600,US,100,US,M
3631,2023,MI,FT,Head of Data Science,5000000,INR,60805,IN,50,IN,L
3632,2023,EN,FT,Data Analyst,30000,USD,30000,AR,100,US,S
3633,2023,MI,FT,Data Science Manager,220000,USD,220000,US,0,US,M
3634,2023,MI,FT,Data Science Manager,195000,USD,195000,US,0,US,M
3635,2023,SE,FT,Data Manager,168400,USD,168400,US,0,US,M
3636,2023,SE,FT,Analytics Engineer,200000,USD,200000,US,100,US,M
3637,2023,SE,FT,Data Engineer,153000,USD,153000,CA,100,CA,M
3638,2023,SE,FT,Data Engineer,94000,USD,94000,CA,100,CA,M
3639,2023,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M
3640,2023,EN,FT,Data Scientist,124234,USD,124234,US,0,US,M
3641,2023,EN,FT,Data Scientist,74540,USD,74540,US,0,US,M
3642,2023,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M
3643,2022,SE,FT,Machine Learning Engineer,80000,EUR,84053,FR,50,FR,L
3644,2023,MI,FT,Machine Learning Engineer,50000,USD,50000,AM,0,AM,S
3645,2023,SE,FT,Data Analyst,125600,USD,125600,US,100,US,M
3646,2023,SE,FT,Data Analyst,141290,USD,141290,US,0,US,M
3647,2023,SE,FT,Data Analyst,74178,USD,74178,US,0,US,M
3648,2023,SE,FT,Data Engineer,107500,USD,107500,US,100,US,M
3649,2023,MI,FT,Data Analyst,52500,USD,52500,US,0,US,M
3650,2023,SE,FT,Data Scientist,84000,USD,84000,US,100,US,M
3651,2023,SE,FT,BI Analyst,125000,USD,125000,US,0,US,M
3652,2023,SE,FT,BI Analyst,110000,USD,110000,US,0,US,M
3653,2023,SE,FT,ML Engineer,200000,USD,200000,US,0,US,M
3654,2023,SE,FT,ML Engineer,135000,USD,135000,US,0,US,M
3655,2022,EN,FT,Business Data Analyst,48000,USD,48000,US,50,US,L
3656,2023,EN,FT,AI Developer,120000,USD,120000,BA,50,BA,S
3657,2023,SE,FT,Computer Vision Engineer,200000,USD,200000,US,100,US,S
3658,2023,MI,FT,Applied Data Scientist,80000,USD,80000,KE,100,KE,S
3659,2023,MI,FT,Data Analytics Lead,1440000,INR,17511,IN,50,SG,M
3660,2023,SE,FT,Data Scientist,257000,USD,257000,US,0,US,M
3661,2023,SE,FT,Data Scientist,72000,EUR,77737,LV,0,LV,M
3662,2023,SE,FT,Data Scientist,36000,EUR,38868,LV,0,LV,M
3663,2023,SE,FT,BI Developer,140000,USD,140000,US,100,US,M
3664,2023,MI,FT,Data Scientist,50000,EUR,53984,RO,50,RO,L
3665,2023,SE,FT,Data Analyst,48000,EUR,51824,ES,0,ES,M
3666,2023,SE,FT,Data Analyst,38000,EUR,41027,ES,0,ES,M
3667,2023,MI,FT,Data Scientist,183310,USD,183310,US,0,US,M
3668,2023,SE,FT,Data Analyst,102500,USD,102500,US,100,US,M
3669,2023,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,M
3670,2023,SE,FT,Data Science Consultant,94000,USD,94000,US,0,US,M
3671,2023,MI,FT,Data Scientist,840000,THB,24613,TH,50,TH,L
3672,2022,MI,FT,Computer Vision Engineer,1250000,INR,15897,IN,100,IN,M
3673,2023,SE,FT,Data Science Consultant,145000,USD,145000,US,0,US,M
3674,2023,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,M
3675,2023,SE,FT,Data Scientist,182000,USD,182000,US,0,US,M
3676,2023,SE,FT,Machine Learning Engineer,72000,EUR,77737,LV,0,LV,M
3677,2023,SE,FT,Machine Learning Engineer,36000,EUR,38868,LV,0,LV,M
3678,2023,EX,FT,Data Scientist,300000,USD,300000,US,0,US,M
3679,2023,MI,FT,Data Analyst,135000,USD,135000,US,0,US,M
3680,2023,MI,FT,Data Analyst,105500,USD,105500,US,0,US,M
3681,2022,MI,FT,Data Scientist,110000,USD,110000,US,100,US,L
3682,2023,MI,FT,Data Analyst,65000,GBP,79976,GB,0,GB,M
3683,2023,MI,FT,Data Analyst,36050,GBP,44356,GB,0,GB,M
3684,2023,SE,FT,Data Scientist,153400,USD,153400,US,0,US,M
3685,2023,SE,FT,Data Scientist,122700,USD,122700,US,0,US,M
3686,2023,MI,FT,Machine Learning Engineer,87000,USD,87000,US,0,US,M
3687,2023,EN,FT,Data Scientist,50000,USD,50000,IN,100,US,M
3688,2023,SE,FT,ML Engineer,234100,USD,234100,US,100,US,M
3689,2023,SE,FT,ML Engineer,203500,USD,203500,US,100,US,M
3690,2023,SE,FT,Data Engineer,232200,USD,232200,US,100,US,M
3691,2023,SE,FT,Data Engineer,167200,USD,167200,US,100,US,M
3692,2023,SE,FT,BI Developer,197000,USD,197000,US,0,US,M
3693,2023,SE,FT,BI Developer,106000,USD,106000,US,0,US,M
3694,2023,SE,FT,Research Scientist,180000,USD,180000,US,0,US,M
3695,2023,SE,FT,Research Scientist,145000,USD,145000,US,0,US,M
3696,2023,SE,FT,Data Lead,225000,USD,225000,US,0,US,M
3697,2023,SE,FT,Data Lead,200000,USD,200000,US,0,US,M
3698,2023,SE,FT,Data Engineer,114000,USD,114000,US,100,US,M
3699,2023,SE,FT,Data Engineer,291500,USD,291500,US,0,US,M
3700,2023,EX,FT,Data Engineer,196200,USD,196200,US,0,US,M
3701,2023,EX,FT,Data Engineer,150900,USD,150900,US,0,US,M
3702,2023,MI,FT,Data Engineer,95000,USD,95000,ES,100,ES,M
3703,2023,MI,FT,Data Engineer,80000,USD,80000,ES,100,ES,M
3704,2023,MI,FT,Data Analyst,116000,USD,116000,US,0,US,M
3705,2023,MI,FT,Data Analyst,72000,USD,72000,US,0,US,M
3706,2023,SE,FT,Analytics Engineer,207000,USD,207000,US,0,US,M
3707,2023,SE,FT,Analytics Engineer,167000,USD,167000,US,0,US,M
3708,2023,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
3709,2023,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M
3710,2023,SE,FT,Data Engineer,133800,USD,133800,US,100,US,M
3711,2023,SE,FT,Data Engineer,96100,USD,96100,US,100,US,M
3712,2023,SE,FT,Data Science Engineer,140000,USD,140000,US,0,US,M
3713,2023,SE,FT,Data Science Engineer,100000,USD,100000,US,0,US,M
3714,2023,SE,FT,Cloud Database Engineer,140000,USD,140000,US,100,US,M
3715,2023,SE,FT,Cloud Database Engineer,115000,USD,115000,US,100,US,M
3716,2023,MI,FT,Machine Learning Engineer,219000,USD,219000,US,50,US,L
3717,2023,SE,FT,Applied Scientist,126100,USD,126100,US,0,US,L
3718,2023,SE,FT,Applied Scientist,72000,USD,72000,US,0,US,L
3719,2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M
3720,2023,SE,FT,Data Analyst,240500,USD,240500,US,0,US,M
3721,2023,SE,FT,Data Analyst,137500,USD,137500,US,0,US,M
3722,2023,MI,FT,Data Scientist,187500,USD,187500,US,0,US,M
3723,2023,MI,FT,Data Scientist,165000,USD,165000,US,0,US,M
3724,2023,MI,FT,Machine Learning Research Engineer,60000,GBP,73824,GB,0,GB,L
3725,2022,EN,PT,Data Analyst,24000,EUR,25216,ES,100,US,L
3726,2023,SE,FT,Research Scientist,165750,USD,165750,US,0,US,M
3727,2023,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,M
3728,2023,SE,FT,Machine Learning Scientist,165750,USD,165750,US,100,US,M
3729,2023,MI,FT,Machine Learning Engineer,89700,GBP,110367,GB,0,GB,M
3730,2023,MI,FT,Machine Learning Engineer,55250,GBP,67979,GB,0,GB,M
3731,2023,SE,FT,Data Scientist,115000,USD,115000,US,100,US,M
3732,2023,SE,FT,NLP Engineer,275000,USD,275000,US,0,US,M
3733,2023,SE,FT,NLP Engineer,175000,USD,175000,US,0,US,M
3734,2023,SE,FT,Data Engineer,175308,USD,175308,US,0,US,M
3735,2023,SE,FT,Data Engineer,100706,USD,100706,US,0,US,M
3736,2023,SE,FT,NLP Engineer,235000,USD,235000,US,0,US,M
3737,2023,SE,FT,NLP Engineer,135000,USD,135000,US,0,US,M
3738,2023,SE,FT,ML Engineer,289076,USD,289076,US,0,US,M
3739,2023,SE,FT,ML Engineer,202353,USD,202353,US,0,US,M
3740,2023,SE,FT,Data Engineer,65000,EUR,70179,PT,0,PT,M
3741,2023,SE,FT,Data Engineer,35000,EUR,37788,PT,0,PT,M
3742,2023,MI,FT,Research Engineer,120000,USD,120000,US,100,US,M
3743,2023,MI,FT,Research Engineer,100000,USD,100000,US,100,US,M
3744,2021,SE,FT,Data Scientist,4000000,INR,54094,IN,100,IN,L
3745,2022,MI,FT,Business Data Analyst,1440000,INR,18314,IN,50,IN,L
3746,2023,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M
3747,2023,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M
3748,2023,SE,FT,Data Engineer,199000,USD,199000,US,0,US,M
3749,2023,EN,FT,Deep Learning Engineer,150000,USD,150000,US,0,US,M
3750,2023,EN,FT,Deep Learning Engineer,120000,USD,120000,US,0,US,M
3751,2022,SE,FT,Data Analytics Manager,133000,USD,133000,NL,0,NL,L
3752,2023,SE,FT,Data Scientist,272550,USD,272550,US,0,US,M
3753,2023,SE,FT,Data Scientist,198200,USD,198200,US,0,US,M
3754,2023,SE,FT,Data Engineer,187500,USD,187500,US,100,US,M
3755,2023,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M
3756,2023,SE,FT,Data Analyst,64000,USD,64000,US,100,US,M
3757,2023,SE,FT,Computer Vision Engineer,235000,USD,235000,US,0,US,M
3758,2023,SE,FT,Computer Vision Engineer,185000,USD,185000,US,0,US,M
3759,2023,SE,FT,Data Scientist,143100,USD,143100,CA,0,CA,M
3760,2023,SE,FT,Data Scientist,113000,USD,113000,CA,0,CA,M
3761,2023,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,M
3762,2023,SE,FT,Data Scientist,180560,USD,180560,US,0,US,M
3763,2023,SE,FT,Data Scientist,115440,USD,115440,US,0,US,M
3764,2023,SE,FT,Data Scientist,120000,USD,120000,CA,0,CA,M
3765,2023,SE,FT,Data Scientist,110000,USD,110000,CA,0,CA,M
3766,2023,MI,FT,Machine Learning Engineer,62000,GBP,76284,GB,100,GB,M
3767,2023,MI,FT,Machine Learning Engineer,52000,GBP,63980,GB,100,GB,M
3768,2023,SE,FT,Data Engineer,141600,USD,141600,US,0,US,M
3769,2023,MI,FT,Machine Learning Engineer,48000,GBP,59059,GB,100,GB,M
3770,2023,MI,FT,Machine Learning Engineer,38000,GBP,46755,GB,100,GB,M
3771,2023,SE,FT,Data Engineer,128000,USD,128000,US,100,US,M
3772,2023,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M
3773,2022,EN,FT,Data Scientist,130000,USD,130000,US,0,US,M
3774,2022,SE,FT,Manager Data Management,125000,USD,125000,US,100,US,L
3775,2022,SE,FT,Data Science Consultant,94500,USD,94500,US,0,US,M
3776,2022,SE,FT,Applied Machine Learning Scientist,150000,USD,150000,US,100,US,M
3777,2022,MI,FT,Data Scientist,127500,USD,127500,US,100,US,M
3778,2022,SE,FT,Data Scientist,126500,USD,126500,US,100,US,M
3779,2022,SE,FT,Data Scientist,51000,USD,51000,US,100,US,M
3780,2022,EN,FT,Applied Data Scientist,40000,USD,40000,AU,100,PK,M
3781,2022,EN,FT,AI Programmer,40000,USD,40000,PK,100,AU,M
3782,2022,SE,FT,Data Scientist,272550,USD,272550,US,100,US,M
3783,2022,MI,FT,Data Scientist,90000,EUR,94560,FR,100,FR,M
3784,2022,MI,FT,Data Scientist,50000,EUR,52533,FR,100,FR,M
3785,2022,SE,FT,Machine Learning Software Engineer,248400,USD,248400,CA,100,CA,M
3786,2022,SE,FT,Machine Learning Software Engineer,183600,USD,183600,CA,100,CA,M
3787,2022,EN,FT,Machine Learning Developer,40000,USD,40000,PK,100,AU,M
3788,2022,SE,FT,Lead Data Scientist,4460000,INR,56723,IN,0,IN,L
3789,2022,EN,FT,Data Science Consultant,23000,EUR,24165,IT,50,IT,M
3790,2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M
3791,2022,SE,FT,Data Analyst,149000,USD,149000,US,100,US,M
3792,2022,SE,FT,Data Analyst,119000,USD,119000,US,100,US,M
3793,2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M
3794,2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M
3795,2022,SE,FT,ML Engineer,235000,USD,235000,US,100,US,M
3796,2022,SE,FT,ML Engineer,185000,USD,185000,US,100,US,M
3797,2022,SE,FT,Cloud Database Engineer,190000,USD,190000,US,100,US,M
3798,2022,SE,FT,Cloud Database Engineer,160000,USD,160000,US,100,US,M
3799,2022,EN,FT,Product Data Analyst,100000,USD,100000,US,100,US,M
3800,2022,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M
3801,2022,MI,FT,Data Scientist,75000,GBP,92350,GB,0,GB,M
3802,2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M
3803,2022,MI,FT,Data Scientist,2500000,INR,31795,IN,100,US,M
3804,2022,MI,FT,NLP Engineer,198000,PLN,44365,PL,100,PL,S
3805,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M
3806,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M
3807,2022,SE,FT,Data Engineer,70000,EUR,73546,ES,0,ES,M
3808,2022,SE,FT,Data Engineer,35000,EUR,36773,ES,0,ES,M
3809,2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M
3810,2022,MI,FT,Data Engineer,2800000,INR,35610,IN,50,IN,L
3811,2022,SE,FT,AI Scientist,125000,USD,125000,CO,100,CO,L
3812,2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
3813,2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
3814,2022,SE,FT,Research Engineer,249500,USD,249500,US,0,US,M
3815,2022,SE,FT,Research Engineer,149850,USD,149850,US,0,US,M
3816,2022,MI,FT,Analytics Engineer,122500,USD,122500,US,100,US,M
3817,2022,MI,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
3818,2022,SE,FT,Data Scientist,249500,USD,249500,US,0,US,M
3819,2022,SE,FT,Data Scientist,149850,USD,149850,US,0,US,M
3820,2022,SE,FT,Research Scientist,249500,USD,249500,US,0,US,M
3821,2022,SE,FT,Research Scientist,149850,USD,149850,US,0,US,M
3822,2022,MI,FT,Computer Vision Engineer,56000,EUR,58837,FR,100,FR,S
3823,2022,SE,FT,Data Scientist,182750,USD,182750,US,100,US,M
3824,2022,SE,FT,Data Scientist,161500,USD,161500,US,100,US,M
3825,2022,MI,FT,Data Analyst,102640,USD,102640,US,100,US,M
3826,2022,MI,FT,Data Analyst,66100,USD,66100,US,100,US,M
3827,2022,SE,FT,Research Scientist,210000,USD,210000,US,100,US,M
3828,2022,SE,FT,Data Engineer,198800,USD,198800,US,0,US,M
3829,2022,SE,FT,Data Engineer,122600,USD,122600,US,0,US,M
3830,2022,MI,FT,Data Engineer,80000,USD,80000,US,100,US,M
3831,2022,EX,FT,Data Scientist,159000,USD,159000,US,100,US,M
3832,2022,EX,FT,Data Scientist,130000,USD,130000,US,100,US,M
3833,2022,MI,FT,Data Engineer,153000,USD,153000,US,100,US,M
3834,2022,SE,FT,Machine Learning Engineer,255000,USD,255000,MX,100,MX,M
3835,2022,SE,FT,Machine Learning Engineer,185000,USD,185000,MX,100,MX,M
3836,2022,MI,FT,Data Analyst,350000,GBP,430967,GB,0,GB,M
3837,2022,MI,FT,Data Analyst,45000,GBP,55410,GB,0,GB,M
3838,2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M
3839,2022,SE,FT,Data Analyst,38000,EUR,39925,ES,0,ES,M
3840,2022,EN,FT,BI Data Analyst,58000,EUR,60938,DE,0,DE,L
3841,2022,SE,FT,BI Developer,120000,USD,120000,US,100,US,M
3842,2022,EN,FT,Data Analyst,50000,USD,50000,US,50,US,L
3843,2022,SE,FT,Data Analyst,166700,USD,166700,US,0,US,M
3844,2022,SE,FT,Data Analyst,119000,USD,119000,US,0,US,M
3845,2021,MI,FT,Data Analyst,1250000,INR,16904,IN,50,IN,L
3846,2022,EN,FT,AI Scientist,200000,USD,200000,CA,50,CA,L
3847,2022,SE,FT,Data Engineer,65000,EUR,68293,ES,0,ES,M
3848,2022,SE,FT,Data Specialist,110000,USD,110000,US,0,US,M
3849,2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,M
3850,2022,SE,FT,Data Scientist,128000,USD,128000,US,0,US,M
3851,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M
3852,2022,SE,FT,Principal Machine Learning Engineer,190000,USD,190000,US,100,US,L
3853,2022,SE,FT,Data Engineer,194000,USD,194000,US,100,US,M
3854,2022,SE,FT,Data Engineer,129400,USD,129400,US,100,US,M
3855,2022,SE,FT,Data Analyst,201000,USD,201000,US,100,US,M
3856,2022,SE,FT,Data Analyst,89200,USD,89200,US,100,US,M
3857,2022,MI,FT,Machine Learning Researcher,130000,USD,130000,US,100,US,M
3858,2022,SE,FT,Data Engineer,152500,USD,152500,US,0,US,M
3859,2022,SE,FT,Data Engineer,178750,USD,178750,US,0,US,M
3860,2022,MI,FT,Data Scientist,60000,EUR,63040,FR,100,FR,M
3861,2022,MI,FT,Machine Learning Scientist,165000,USD,165000,US,0,US,M
3862,2022,MI,FT,Machine Learning Scientist,135000,USD,135000,US,0,US,M
3863,2022,SE,FT,Data Scientist,95000,USD,95000,US,0,US,M
3864,2022,SE,FT,Data Engineer,197430,USD,197430,US,100,US,M
3865,2022,SE,FT,Data Engineer,134760,USD,134760,US,100,US,M
3866,2022,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M
3867,2022,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M
3868,2022,MI,FT,Data Engineer,105120,EUR,110446,LT,0,LT,M
3869,2022,MI,FT,Data Engineer,75360,EUR,79178,LT,0,LT,M
3870,2022,MI,FT,Data Science Consultant,57000,GBP,70186,GB,0,GB,M
3871,2022,MI,FT,Data Science Consultant,42000,GBP,51716,GB,0,GB,M
3872,2020,MI,FT,Business Data Analyst,95000,USD,95000,US,0,US,M
3873,2021,SE,FT,Data Analyst,115000,USD,115000,US,100,US,S
3874,2022,SE,FT,Data Analyst,171000,USD,171000,US,100,AU,L
3875,2022,EN,FL,Data Analytics Consultant,50000,USD,50000,BE,100,US,S
3876,2022,SE,FT,Data Engineer,230000,USD,230000,US,100,US,M
3877,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,M
3878,2022,SE,FT,Data Engineer,213000,USD,213000,US,0,US,M
3879,2022,SE,FT,Data Engineer,152000,USD,152000,US,0,US,M
3880,2022,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M
3881,2022,SE,FT,Machine Learning Software Engineer,227200,USD,227200,CA,100,CA,M
3882,2022,SE,FT,Machine Learning Software Engineer,168000,USD,168000,CA,100,CA,M
3883,2022,MI,FT,Data Scientist,61000,EUR,64090,DE,0,DE,M
3884,2022,MI,FT,Data Scientist,58000,EUR,60938,DE,0,DE,M
3885,2022,SE,FT,ML Engineer,243000,USD,243000,US,100,US,M
3886,2022,SE,FT,ML Engineer,183000,USD,183000,US,100,US,M
3887,2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M
3888,2022,SE,FT,Data Engineer,178000,USD,178000,CA,0,CA,M
3889,2022,SE,FT,Data Engineer,132000,USD,132000,CA,0,CA,M
3890,2022,SE,FT,Data Analyst,96000,USD,96000,US,100,US,M
3891,2022,SE,FT,Data Analyst,75000,GBP,92350,GB,0,GB,M
3892,2022,SE,FT,Data Analyst,57000,GBP,70186,GB,0,GB,M
3893,2022,MI,FT,Machine Learning Researcher,137000,CAD,105236,CA,50,CA,L
3894,2022,EN,FT,Machine Learning Engineer,189750,USD,189750,US,0,US,M
3895,2022,EN,FT,Machine Learning Engineer,140250,USD,140250,US,0,US,M
3896,2022,SE,FT,Machine Learning Engineer,110000,EUR,115573,FR,100,FR,M
3897,2022,SE,FT,Machine Learning Engineer,70000,EUR,73546,FR,100,FR,M
3898,2022,SE,FT,Data Engineer,40000,EUR,42026,ES,0,ES,M
